C:\Users\jonathans\PycharmProjects\PSSEDYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     21             22      
        Time(s) VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       18.000]        13.800]
        99.9477       0.969924         1.0771
         99.956       0.969924         1.0771
        99.9643       0.969924         1.0771
        99.9726       0.969923         1.0771
         99.981       0.969923         1.0771
        99.9893       0.969924         1.0771
        99.9976       0.969925        1.07711
        100.006       0.969927        1.07711
        100.014       0.969928        1.07711
        100.023       0.969929        1.07711
        100.031        0.96993        1.07711
        100.031       0.969393        1.07522
        100.039       0.969378        1.07523
        100.048       0.969359        1.07526
        100.056       0.969349        1.07528
        100.064       0.969342         1.0753
        100.073       0.969333        1.07531
        100.081       0.969325        1.07532
        100.089       0.969314        1.07532
        100.098       0.969299        1.07531
        100.106       0.969279        1.07529
        100.114       0.969256        1.07527
        100.123       0.969226        1.07523
        100.131       0.969191        1.07518
        100.139       0.969147        1.07512
        100.148       0.969096        1.07505
        100.156       0.969037        1.07497
        100.164        0.96897        1.07488
        100.173       0.968894        1.07478
        100.181       0.968809        1.07467
        100.189       0.968715        1.07455
        100.198       0.968613        1.07442
        100.206         0.9685        1.07428
        100.214       0.968378        1.07414
        100.223       0.968247        1.07399
        100.231       0.968106        1.07383
        100.239       0.967956        1.07367
        100.248       0.967797        1.07351
        100.256       0.967628        1.07333
        100.264        0.96745        1.07316
        100.273       0.967263        1.07298
        100.281       0.967067         1.0728
        100.289       0.966863        1.07261
        100.298       0.966649        1.07243
        100.306       0.966427        1.07224
        100.314       0.966195        1.07204
        100.323       0.965957        1.07185
        100.331        0.96571        1.07165
        100.339       0.965455        1.07145
        100.348       0.965193        1.07124
        100.356       0.964923        1.07104
        100.364       0.964647        1.07083
        100.373       0.964364        1.07062
        100.381       0.964073         1.0704
        100.389       0.963777        1.07018
        100.398       0.963475        1.06996
        100.406       0.963166        1.06974
        100.414       0.962852        1.06951
        100.423       0.962532        1.06927
        100.431       0.962209        1.06904
        100.439       0.961881         1.0688
        100.448       0.961548        1.06855
        100.456        0.96121         1.0683
        100.464       0.960869        1.06804
        100.473       0.960523        1.06778
        100.481       0.960174        1.06751
        100.489       0.959821        1.06724
        100.498       0.959464        1.06696
        100.506       0.959104        1.06668
        100.514       0.958741        1.06639
        100.523       0.958373        1.06609
        100.531       0.958003        1.06579
        100.539       0.957629        1.06549
        100.548       0.957252        1.06517
        100.556       0.956871        1.06485
        100.564       0.956487        1.06453
        100.573         0.9561         1.0642
        100.581        0.95571        1.06386
        100.589       0.955316        1.06352
        100.597       0.954919        1.06317
        100.606       0.954518        1.06282
        100.614       0.954113        1.06246
        100.622       0.953707         1.0621
        100.631       0.953295        1.06173
        100.639       0.952881        1.06136
        100.647       0.952463        1.06098
        100.656       0.952041         1.0606
        100.664       0.951617        1.06022
        100.672       0.951188        1.05983
        100.681       0.950757        1.05945
        100.689       0.950321        1.05905
        100.697       0.949883        1.05866
        100.706        0.94944        1.05826
        100.714       0.948995        1.05786
        100.722       0.948546        1.05746
        100.731       0.948095        1.05705
        100.739        0.94764        1.05665
        100.747       0.947183        1.05624
        100.756       0.946721        1.05583
        100.764       0.946258        1.05542
        100.772       0.945791        1.05501
        100.781       0.945322         1.0546
        100.789       0.944852        1.05418
        100.797       0.944376        1.05377
        100.806       0.943901        1.05335
